id,contentdm_id,local_id,permanent_url,creator,date,description,extent,format,issue_number,language,rights,series,spatial,subject,title,type,volume
14866be4-6176-492e-97df-1b523ad85b18,p15957coll13/id/24994,dchnp24121,https://idn.duke.edu/ark:/87924/r4cz36x1b,"Chronicle (Durham, N.C.)",1983-03-24,"Includes issue of ""R & R: A Weekly Supplement to The Chronicle,"" vol. 2, no. 25",20 pages,newspapers|periodicals,121,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|R & R: The Chronicle's Weekly Entertainment Supplement,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 78, no. 121 (Thursday, March 24, 1983)",Text,78
651d8090-c455-42c9-8962-807ee99e3f39,p15957coll13/id/25027,dchnp24122,https://idn.duke.edu/ark:/87924/r4gm8693m,"Chronicle (Durham, N.C.)",1983-03-25,"Includes ""Spring Fashion 1983: A special supplement to The Chronicle"" insert",32 pages,newspapers|periodicals,122,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|Fashion Guides,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 78, no. 122 (Friday, March 25, 1983)",Text,78
4aab4dc7-7660-4493-8310-ee73ed8278fb,p15957coll13/id/25044,dchnp24123,https://idn.duke.edu/ark:/87924/r47082980,"Chronicle (Durham, N.C.)",1983-03-28,"Includes ""Sportswrap: The Chronicle's weekly sports supplement"" insert",16 pages,newspapers|periodicals,123,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|Athletics Special Issues,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 78, no. 123 (Monday, March 28, 1983)",Text,78
1cea4e0e-1a66-45c0-9060-aa04662bc746,p15957coll13/id/25061,dchnp24124,https://idn.duke.edu/ark:/87924/r45x2bg3j,"Chronicle (Durham, N.C.)",1983-03-29,,16 pages,newspapers|periodicals,124,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 78, no. 124 (Tuesday, March 29, 1983)",Text,78
8b1eb3ec-41e3-43e3-badc-b48100cdb22f,p15957coll13/id/25078,dchnp24125,https://idn.duke.edu/ark:/87924/r4g160635,"Chronicle (Durham, N.C.)",1983-03-30,,16 pages,newspapers|periodicals,125,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|Voices: The Chronicle's Weekly Magazine,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"Voices: The Chronicle's Weekly Magazine, vol. 78, no. 125 (Wednesday, March 30, 1983)",Text,78
e75b1053-aa45-48bb-8841-dc45e38f1224,p15957coll13/id/25099,dchnp24126,https://idn.duke.edu/ark:/87924/r4ks6q12n,"Chronicle (Durham, N.C.)",1983-03-31,"Includes issue of ""R & R: A Weekly Supplement to The Chronicle,"" vol. 2, no. 26",20 pages,newspapers|periodicals,126,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|R & R: The Chronicle's Weekly Entertainment Supplement,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 78, no. 126 (Thursday, March 31, 1983)",Text,78
7fa51318-d77a-43f7-84ec-d7c8db3853ef,p15957coll13/id/25120,dchnp24127,https://idn.duke.edu/ark:/87924/r44t6kw4g,"Chronicle (Durham, N.C.)",1983-04-01,,20 pages,newspapers|periodicals,127,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|April Fool's Special Issues,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Chomicle - April Fool's Issue, vol. 78, no. 127 (Friday, April 1, 1983)",Text,78
f6322804-7600-4f6e-98d4-28fc3f06e543,p15957coll13/id/25141,dchnp24128,https://idn.duke.edu/ark:/87924/r4h70dz6j,"Chronicle (Durham, N.C.)",1983-04-04,"Includes ""Sportswrap: The Chronicle's weekly sports supplement,"" NCAA Finals Preview insert",20 pages,newspapers|periodicals,128,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|Athletics Special Issues,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 78, no. 128 (Monday, April 4, 1983)",Text,78
0e9a6956-8b1a-449b-b9f1-ff5a0ee321f0,p15957coll13/id/25154,dchnp24129,https://idn.duke.edu/ark:/87924/r4w09351h,"Chronicle (Durham, N.C.)",1983-04-05,,12 pages,newspapers|periodicals,129,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 78, no. 129 (Tuesday, April 5, 1983)",Text,78
564dcb5f-8cf8-4275-84e8-68f68d07f250,p15957coll13/id/25171,dchnp24130,https://idn.duke.edu/ark:/87924/r4sf2s31s,"Chronicle (Durham, N.C.)",1983-04-06,,16 pages,newspapers|periodicals,130,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|Voices: The Chronicle's Weekly Magazine,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"Voices: The Chronicle's Weekly Magazine, vol. 78, no. 130 (Wednesday, April 6, 1983)",Text,78
73e78597-1f37-4d34-90db-619e9d7fbab0,p15957coll13/id/25192,dchnp24131,https://idn.duke.edu/ark:/87924/r4kk99334,"Chronicle (Durham, N.C.)",1983-04-07,"Includes issue of ""R & R: A Weekly Supplement to The Chronicle,"" vol. 2, no. 25. R & R mislabeled no. 25.",20 pages,newspapers|periodicals,131,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|R & R: The Chronicle's Weekly Entertainment Supplement,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 78, no. 131 (Thursday, April 7, 1983)",Text,78
da15af0b-1009-4480-98f8-ef47614adf42,p15957coll13/id/25209,dchnp24132,https://idn.duke.edu/ark:/87924/r4t43q49v,"Chronicle (Durham, N.C.)",1983-04-08,,16 pages,newspapers|periodicals,132,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 78, no. 132 (Friday, April 8, 1983)",Text,78
3824aa11-fac7-4bc5-a1da-52ff8fb2c9d8,p15957coll13/id/25226,dchnp24133,https://idn.duke.edu/ark:/87924/r4f76d26j,"Chronicle (Durham, N.C.)",1983-04-11,"Includes ""Sportswrap: The Chronicle's weekly sports supplement"" insert",16 pages,newspapers|periodicals,133,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|Athletics Special Issues,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 78, no. 133 (Monday, April 11, 1983)",Text,78
f911f089-72af-4f31-9038-207106b681ac,p15957coll13/id/25243,dchnp24134,https://idn.duke.edu/ark:/87924/r4qn64s3t,"Chronicle (Durham, N.C.)",1983-04-12,,16 pages,newspapers|periodicals,134,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 78, no. 134 (Tuesday, April 12, 1983)",Text,78
f103ee29-ae36-47dc-b10d-a46c9bd71c42,p15957coll13/id/25260,dchnp24135,https://idn.duke.edu/ark:/87924/r4pz56b4q,"Chronicle (Durham, N.C.)",1983-04-13,,16 pages,newspapers|periodicals,135,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|Voices: The Chronicle's Weekly Magazine,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"Voices: The Chronicle's Weekly Magazine, vol. 78, no. 135 (Wednesday, April 13, 1983)",Text,78
ead444a7-31c9-407f-bff3-c02c36f3a47a,p15957coll13/id/25285,dchnp24136,https://idn.duke.edu/ark:/87924/r4bg2q356,"Chronicle (Durham, N.C.)",1983-04-14,"Includes issue of ""R & R: A Weekly Supplement to The Chronicle,"" vol. 2, no. 28",24 pages,newspapers|periodicals,136,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|R & R: The Chronicle's Weekly Entertainment Supplement,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 78, no. 136 (Thursday, April 14, 1983)",Text,78
d0c65ee3-ac5a-4070-8935-483671d4e46a,p15957coll13/id/25310,dchnp24137,https://idn.duke.edu/ark:/87924/r4319zg8g,"Chronicle (Durham, N.C.)",1983-04-15,,24 pages,newspapers|periodicals,137,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 78, no. 137 (Friday, April 15, 1983)",Text,78
5824d38c-32ec-496b-814f-4775c2642351,p15957coll13/id/25331,dchnp24138,https://idn.duke.edu/ark:/87924/r46974j7w,"Chronicle (Durham, N.C.)",1983-04-18,"Includes ""Sportswrap: The Chronicle's weekly sports supplement"" insert",20 pages,newspapers|periodicals,138,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|Athletics Special Issues,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 78, no. 138 (Monday, April 18, 1983)",Text,78
4a41715d-e573-4133-b00e-a45869e40cfe,p15957coll13/id/25348,dchnp24139,https://idn.duke.edu/ark:/87924/r4fx78s2n,"Chronicle (Durham, N.C.)",1983-04-19,,16 pages,newspapers|periodicals,139,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 78, no. 139 (Tuesday, April 19, 1983)",Text,78
511ca4a2-c28a-4dd0-b8a6-0205580aac3c,p15957coll13/id/25361,dchnp24140,https://idn.duke.edu/ark:/87924/r4fn16663,"Chronicle (Durham, N.C.)",1983-04-20,,12 pages,newspapers|periodicals,140,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|Voices: The Chronicle's Weekly Magazine,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"Voices: The Chronicle's Weekly Magazine, vol. 78, no. 140 (Wednesday, April 20, 1983)",Text,78
0a835b64-cdad-4561-9941-08f72f6d4b4a,p15957coll13/id/25386,dchnp24141,https://idn.duke.edu/ark:/87924/r4pn93446,"Chronicle (Durham, N.C.)",1983-04-21,"Includes issue of ""R & R: A Weekly Supplement to The Chronicle,"" vol. 2, no. 29",24 pages,newspapers|periodicals,141,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|R & R: The Chronicle's Weekly Entertainment Supplement,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 78, no. 141 (Thursday, April 21, 1983)",Text,78
78de8238-59f1-4f2a-a8ee-1f9438ede763,p15957coll13/id/25423,dchnp24142,https://idn.duke.edu/ark:/87924/r45x2bh2h,"Chronicle (Durham, N.C.)",1983-04-22,,36 pages,newspapers|periodicals,142,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 78, no. 142 (Friday, April 22, 1983)",Text,78
0f838207-ee4e-4c04-8668-c40af204060e,p15957coll13/id/25436,dchnp24143,https://idn.duke.edu/ark:/87924/r4639s02v,"Chronicle (Durham, N.C.)",1983-04-28,,12 pages,newspapers|periodicals,ADS No. 1,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|Exam Break Special Issues,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle: A Special Exam Study-Break Issue, ADS, no. 1 (Thursday, April 28, 1983)",Text,Exam Break 1983
c4baa2b0-d4e2-4749-bc20-b005c94c774d,p15957coll13/id/25453,dchnp24144,https://idn.duke.edu/ark:/87924/r49g5n159,"Chronicle (Durham, N.C.)",1983-05-12,,16 pages,newspapers|periodicals,1,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|Summer Edition,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Summer Chronicle, 13th Year, no. 1 (Thursday, May 12, 1983)",Text,"Summer Chronicle, 13th Year"
5cd0dc35-84fa-4802-9deb-41a37622a7f3,p15957coll13/id/25470,dchnp24145,https://idn.duke.edu/ark:/87924/r45d8v97j,"Chronicle (Durham, N.C.)",1983-05-18,,16 pages,newspapers|periodicals,2,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|Summer Edition,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Summer Chronicle, 13th Year, no. 2 (Wednesday, May 18, 1983)",Text,"Summer Chronicle, 13th Year"
8677454e-988e-4fe1-a43d-9b5f74a5fc46,p15957coll13/id/25487,dchnp24146,https://idn.duke.edu/ark:/87924/r43x88q8x,"Chronicle (Durham, N.C.)",1983-05-25,,16 pages,newspapers|periodicals,3,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|Summer Edition,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Summer Chronicle, 13th Year, no. 3 (Wednesday, May 25, 1983)",Text,"Summer Chronicle, 13th Year"
75e29c42-f224-4f4e-8452-ffb75a4c5b0b,p15957coll13/id/25500,dchnp24147,https://idn.duke.edu/ark:/87924/r4dn45524,"Chronicle (Durham, N.C.)",1983-06-01,,12 pages,newspapers|periodicals,4,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|Summer Edition,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Summer Chronicle, 13th Year, no. 4 (Wednesday, June 1, 1983)",Text,"Summer Chronicle, 13th Year"
03df32da-1691-4a84-b130-e447cc80e337,p15957coll13/id/25521,dchnp24148,https://idn.duke.edu/ark:/87924/r4gb23j9c,"Chronicle (Durham, N.C.)",1983-06-08,,20 pages,newspapers|periodicals,5,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|Summer Edition,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Summer Chronicle, 13th Year, no. 5 (Wednesday, June 8, 1983)",Text,"Summer Chronicle, 13th Year"
c17d9394-6a80-463a-8f46-15cdaf1ed9b2,p15957coll13/id/25534,dchnp24149,https://idn.duke.edu/ark:/87924/r46111n31,"Chronicle (Durham, N.C.)",1983-06-15,,12 pages,newspapers|periodicals,6,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|Summer Edition,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Summer Chronicle, 13th Year, no. 6 (Wednesday, June 15, 1983)",Text,"Summer Chronicle, 13th Year"
66b3525d-3e0d-4fef-a40e-049a504b5d28,p15957coll13/id/25547,dchnp24150,https://idn.duke.edu/ark:/87924/r4kk98z2f,"Chronicle (Durham, N.C.)",1983-06-22,,12 pages,newspapers|periodicals,7,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|Summer Edition,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Summer Chronicle, 13th Year, no. 7 (Wednesday, June 22, 1983)",Text,"Summer Chronicle, 13th Year"
e76617c4-1d27-4eec-a144-dbe0aae5c679,p15957coll13/id/25564,dchnp24151,https://idn.duke.edu/ark:/87924/r4sj1hf1m,"Chronicle (Durham, N.C.)",1983-06-29,,16 pages,newspapers|periodicals,8,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|Summer Edition,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Summer Chronicle, 13th Year, no. 8 (Wednesday, June 29, 1983)",Text,"Summer Chronicle, 13th Year"
25b8a684-61e6-49ed-ac39-87d79c0a9ad3,p15957coll13/id/25577,dchnp24152,https://idn.duke.edu/ark:/87924/r44j0ht75,"Chronicle (Durham, N.C.)",1983-07-06,,12 pages,newspapers|periodicals,9,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|Summer Edition,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Summer Chronicle, 13th Year, no. 9 (Wednesday, July 6, 1983)",Text,"Summer Chronicle, 13th Year"
ae8c0b96-844b-4329-a33f-f057e3202057,p15957coll13/id/25654,dchnp24153,https://idn.duke.edu/ark:/87924/r4h994z2d,"Chronicle (Durham, N.C.)",1983-07-27,"Includes issue of ""R & R: The Chronicle's Arts and Entertainment Magazine,"" vol. 3, no. 1 and ""Sportswrap: The Chronicle's sports supplement"" insert",76 pages,newspapers|periodicals,10,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|Summer Edition|R & R: The Chronicle's Weekly Entertainment Supplement|Athletics Special Issues,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Summer Chronicle, 13th Year, no. 10 (Wednesday, July 27, 1983)",Text,"Summer Chronicle, 13th Year"
714cc203-6ba6-4431-8688-78021c721cd0,p15957coll13/id/74137,dchnp25001,https://idn.duke.edu/ark:/87924/r4x63h128,"Chronicle (Durham, N.C.)",1983-08-25,,32 pages,newspapers|periodicals,1,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 80, no. 1 (Thursday, August 25, 1983)",Text,80
ef861a73-8b8f-4ef8-a42d-4755d9c2c82a,p15957coll13/id/25720,dchnp25002,https://idn.duke.edu/ark:/87924/r43x8959n,"Chronicle (Durham, N.C.)",1983-08-26,,32 pages,newspapers|periodicals,2,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 80, no. 2 (Friday, August 26, 1983)",Text,80
61a10588-9f55-4430-aabb-9b81e4ce8af0,p15957coll13/id/25757,dchnp25003,https://idn.duke.edu/ark:/87924/r48s4r815,"Chronicle (Durham, N.C.)",1983-08-30,,36 pages,newspapers|periodicals,3,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 80, no. 3 (Tuesday, August 30, 1983)",Text,80
d07be998-a087-43a2-bf51-4c8aa72ffd3e,p15957coll13/id/25782,dchnp25004,https://idn.duke.edu/ark:/87924/r45b03s32,"Chronicle (Durham, N.C.)",1983-08-31,,24 pages,newspapers|periodicals,4,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 80, no. 4 (Wednesday, August 31, 1983)",Text,80
6e144ffc-d40e-4509-a6de-4dd3a07a7d00,p15957coll13/id/25807,dchnp25005,https://idn.duke.edu/ark:/87924/r40g3nv7g,"Chronicle (Durham, N.C.)",1983-09-01,"Includes ""R & R: The Chronicle's weekly entertainment supplement"" insert",24 pages,newspapers|periodicals,5,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|R & R: The Chronicle's Weekly Entertainment Supplement,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 80, no. 5 (Thursday, September 1, 1983)",Text,80
0015846f-bd58-477f-8b94-1306f4eb7cba,p15957coll13/id/25832,dchnp25006,https://idn.duke.edu/ark:/87924/r4833tt1w,"Chronicle (Durham, N.C.)",1983-09-02,,24 pages,newspapers|periodicals,6,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 80, no. 6 (Friday, September 2, 1983)",Text,80
2f423b40-5403-446d-8e0b-e0d6d446a56c,p15957coll13/id/25853,dchnp25007,https://idn.duke.edu/ark:/87924/r48w3fx04,"Chronicle (Durham, N.C.)",1983-09-05,"Includes ""Sportswrap: The Chronicle's weekly sports supplement"" pull-out",20 pages,newspapers|periodicals,7,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|Athletics Special Issues,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 80, no. 7 (Monday, September 5, 1983)",Text,80
1cf1575c-043e-4df4-ac2f-47845583ab1c,p15957coll13/id/25870,dchnp25008,https://idn.duke.edu/ark:/87924/r4rx9810c,"Chronicle (Durham, N.C.)",1983-09-06,,16 pages,newspapers|periodicals,8,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 80, no. 8 (Tuesday, September 6, 1983)",Text,80
4ae39a64-3623-4fcd-a6c0-8bf7747873d3,p15957coll13/id/25883,dchnp25009,https://idn.duke.edu/ark:/87924/r41839k6h,"Chronicle (Durham, N.C.)",1983-09-07,,12 pages,newspapers|periodicals,9,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 80, no. 9 (Wednesday, September 7, 1983)",Text,80
9b9fd19e-6292-4ace-8a34-1fb9993dd971,p15957coll13/id/25908,dchnp25010,https://idn.duke.edu/ark:/87924/r4xk89t0t,"Chronicle (Durham, N.C.)",1983-09-08,"Includes ""R & R: The Chronicle's weekly entertainment supplement"" insert",24 pages,newspapers|periodicals,10,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|R & R: The Chronicle's Weekly Entertainment Supplement,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 80, no. 10 (Thursday, September 8, 1983)",Text,80
b8322bc0-082c-471a-a356-bc501b6bf3d3,p15957coll13/id/25933,dchnp25011,https://idn.duke.edu/ark:/87924/r42r3tr82,"Chronicle (Durham, N.C.)",1983-09-09,,24 pages,newspapers|periodicals,11,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 80, no. 11 (Friday, September 9, 1983)",Text,80
57d82c3c-c11c-4977-9494-28fd342b51e4,p15957coll13/id/25950,dchnp25012,https://idn.duke.edu/ark:/87924/r48w3f18b,"Chronicle (Durham, N.C.)",1983-09-12,"Includes ""Sportswrap: The Chronicle's weekly sports supplement"" pull-out",16 pages,newspapers|periodicals,12,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|Athletics Special Issues,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 80, no. 12 (Monday, September 12, 1983)",Text,80
6bb1fcb3-ed0e-4bc1-acc8-0b9de089367b,p15957coll13/id/25963,dchnp25013,https://idn.duke.edu/ark:/87924/r4h70fh64,"Chronicle (Durham, N.C.)",1983-09-13,,12 pages,newspapers|periodicals,13,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 80, no. 13 (Tuesday, September 13, 1983)",Text,80
f00ea6ab-eb89-44e6-9d41-7eed011a6746,p15957coll13/id/25980,dchnp25014,https://idn.duke.edu/ark:/87924/r4rv0kc8b,"Chronicle (Durham, N.C.)",1983-09-14,,16 pages,newspapers|periodicals,14,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 80, no. 14 (Wednesday, September 14, 1983)",Text,80
c54d5793-276b-4a9b-bd16-72d0839a5930,p15957coll13/id/26001,dchnp25015,https://idn.duke.edu/ark:/87924/r4125wt7v,"Chronicle (Durham, N.C.)",1983-09-15,"Includes ""R & R: The Chronicle's weekly entertainment supplement"" insert",20 pages,newspapers|periodicals,15,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|R & R: The Chronicle's Weekly Entertainment Supplement,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 80, no. 15 (Thursday, September 15, 1983)",Text,80
ff178dac-8bbe-4ede-b214-4839028cc6bb,p15957coll13/id/26042,dchnp25016,https://idn.duke.edu/ark:/87924/r4gh9hg9t,"Chronicle (Durham, N.C.)",1983-09-16,"Includes ""ACC Football '83"" insert",40 pages,newspapers|periodicals,16,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|Athletics Special Issues,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 80, no. 16 (Friday, September 16, 1983)",Text,80
72e72c7d-d780-4054-96f2-9e2f0d43a00a,p15957coll13/id/26059,dchnp25017,https://idn.duke.edu/ark:/87924/r4sn05s1m,"Chronicle (Durham, N.C.)",1983-09-19,"Includes ""Sportswrap: The Chronicle's weekly sports supplement"" pull-out",16 pages,newspapers|periodicals,17,eng,http://rightsstatements.org/vocab/NoC-US/1.0/,The Duke Chronicle|Athletics Special Issues,North Carolina|Durham (N.C.),Duke University--Newspapers|College student newspapers and periodicals--North Carolina--Durham (N.C.),"The Duke Chronicle, vol. 80, no. 17 (Monday, September 19, 1983)",Text,80
